"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
0,321.932764262869,41.6283798698875,36.2424667239574,490.880266744667,804.185718773362,500.523964380466,388.257272522556,2382.1884682107,2615.97891889955,2698.51724353334,2280.28728348979,2743.71751660281,3309.34716074324,3307.78118510762,2771.15978867487,3143.17978591325,3336.47661229855,3645.45121945646,2716.60628086137,2797.60605119857,2972.53268073482,3003.67059241064,2767.24353000593,3634.25668961365,4081.56963693478,4292.82809750374,3689.04476216324,5480.05368179324,6161.84979849298,6785.05842480166,5286.90377995832,5873.5921683269,6475.21384214945,6791.34821936644,6983.80392146838,7183.77182923273,6782.40832415016
321.932764262869,0,109.380672971639,52.4127709302991,139.028663191327,566.545201171678,124.221364845369,348.021398036903,2464.58077772087,2658.80973203602,2776.36363719675,2319.09028388123,2853.58076253249,3334.78690626542,3438.64729565695,2782.91659308633,3262.45686332917,3457.56692787458,3753.65063309086,2760.68902590386,2944.3160030167,3085.15499206795,3172.66418789428,2865.8650261636,3698.99246100209,4181.11451696748,4462.84257528718,3726.37170128738,5551.77861057353,6222.92399817839,6816.9116739322,5299.17162825212,5805.06337358909,6478.22931468646,6799.67967472196,7073.38641373421,7162.507186415,6796.59677817466
41.6283798698875,109.380672971639,0,157.00299208417,352.629640011011,549.960925860893,289.735820649847,501.120876742188,2365.15692156163,2608.09543086205,2658.60555031701,2251.65902625459,2717.71587429926,3222.42486220013,3302.56968798441,2718.60104872136,3190.32466826291,3299.85945348556,3608.57252717578,2683.81875244853,2805.73515779469,3018.10794164571,3096.11503741882,2782.26789470692,3624.03857641853,4070.99974354819,4277.33697522932,3669.59678467318,5411.90810506277,6128.08460283935,6813.55376934435,5207.14263522011,5835.25093625614,6453.36779422699,6788.61235296489,6991.55649341972,7138.09120065121,6771.06600888513
36.2424667239574,52.4127709302991,157.00299208417,0,139.018749543366,664.579332181885,329.799314688861,237.121678866103,2550.57769818384,2855.42789381274,2887.75765220236,2426.33045685005,2948.7221742385,3449.47280692239,3591.46531976245,2999.32498466935,3424.4503193154,3578.81371194424,3892.12810103863,2889.81397537888,3053.57361900355,3195.30469209242,3258.24322106016,2977.23449233649,3757.2724769123,4340.28402179117,4496.01164152982,3907.3370156673,5686.67124793404,6376.76933334282,6948.31436648282,5394.19669215446,5998.14241314307,6622.37534126152,6993.09478739134,7162.88322119261,7281.43618967255,6966.41295290016
490.880266744667,139.028663191327,352.629640011011,139.018749543366,0,520.041434897907,81.8951975789446,245.824226559061,2610.94639623137,2791.3663369134,2980.09395209869,2440.77108188438,3034.75112395478,3397.43573731947,3648.37020648204,2950.14821665854,3439.71042077105,3625.89292504602,3932.98062103904,2943.9390416797,3027.53982554326,3180.74771838725,3310.97437637134,2984.90330822195,3827.78449740074,4294.79645371107,4634.92308964145,3886.03968275088,5677.32649782783,6442.12946501318,7044.7990808458,5482.1908303579,6029.54324128219,6604.66726672075,7031.94791457959,7255.74547843119,7282.97712389961,7037.0300101635
804.185718773362,566.545201171678,549.960925860893,664.579332181885,520.041434897907,0,144.318491898797,217.634066068287,2551.36948396839,2670.84524066025,2891.51921081601,2436.52072347515,2957.72922998565,3304.04354914514,3579.70601718324,2839.05874619046,3460.30087403083,3530.75946677295,3917.60548573636,2852.04439103818,3009.7874354436,3162.1556240247,3247.77019652425,2956.45557968109,3807.47081701965,4239.44942494134,4593.48349342177,3830.38508576774,5645.01296489363,6267.65370938565,6851.7032417612,5442.63216672446,5943.61578817036,6519.01870346418,6979.4484889219,7281.27009187194,7375.28817034061,6989.56953849524
500.523964380466,124.221364845369,289.735820649847,329.799314688861,81.8951975789446,144.318491898797,0,549.260448014976,2562.66108389205,2779.05282066102,2933.09021613689,2427.24444748474,3037.75507941234,3348.55016158845,3677.2027120262,2938.41820451547,3482.83336175011,3614.18993591964,3974.98533150861,2880.35681421691,2990.16349402669,3173.47423276673,3261.95317210339,2966.55197465235,3823.04470187558,4312.82412602068,4649.14597980464,3915.36582803145,5656.45488386346,6415.81299195248,6948.3261496845,5409.79119827091,5977.6513485755,6514.84700700586,6976.25332845972,7225.5445594549,7316.48561926727,6992.00216122547
388.257272522556,348.021398036903,501.120876742188,237.121678866103,245.824226559061,217.634066068287,549.260448014976,0,2844.55218765234,2986.42797092909,3167.75612852628,2645.0965899265,3252.69500952057,3541.69726898135,3885.62040048229,3139.23766561941,3667.52083621181,3836.89868982757,4157.94886966328,3123.22074638186,3236.29488357226,3400.24778836144,3501.4496863606,3198.03941121696,4012.91330435561,4574.16834917953,4840.67367764882,4076.49368329128,5874.66917479896,6608.17956804729,7102.3058884762,5622.37712989226,6141.92073186245,6635.32467368511,7329.87278789419,7499.22804177621,7579.54696495105,7195.47011003695
2382.1884682107,2464.58077772087,2365.15692156163,2550.57769818384,2610.94639623137,2551.36948396839,2562.66108389205,2844.55218765234,0,1187.65195194655,263.489253737528,181.408476805321,374.911580124064,1512.71142883654,854.074758142167,656.616298295967,914.824421868714,865.215435406174,1469.75481739161,260.970164084746,886.511685987645,857.920016238274,1082.66387671836,758.582114094568,1570.32466805254,1889.86050119959,2304.79150355261,1491.18924092424,3577.30234750859,4128.95058014857,4677.90726128792,3451.2912844322,3983.12164248765,4512.07200981428,4850.55912569968,5054.97830707361,5182.31827135798,4824.11983425842
2615.97891889955,2658.80973203602,2608.09543086205,2855.42789381274,2791.3663369134,2670.84524066025,2779.05282066102,2986.42797092909,1187.65195194655,0,397.026042228852,322.151003567432,766.667103605711,659.780614485168,1358.37454649673,54.9908085341069,1425.45173147159,1310.86253125257,1685.98441158914,784.385996580317,1412.63498375767,1393.80928294487,1638.95588444064,1290.24291323185,2127.30162545763,2180.48988141758,2501.78024793008,1990.94751086081,3552.14936531602,4262.10262197899,4676.46016000396,3291.3939135578,3817.24743910242,4237.04012580402,4486.84080010394,4855.39932661271,4830.65146554557,4470.84248192769
2698.51724353334,2776.36363719675,2658.60555031701,2887.75765220236,2980.09395209869,2891.51921081601,2933.09021613689,3167.75612852628,263.489253737528,397.026042228852,0,589.856136908274,146.002915223481,908.805574156751,711.688173418239,25.0434411404456,900.737939113508,779.860048638004,1429.95055882956,330.874962960869,871.868711688181,856.940713088373,1095.82635483518,728.080427962072,1611.82455211821,1872.84641037597,2347.89738353697,1522.26269586348,3379.04811374937,4042.18767981802,4490.10770613465,3275.56147865829,3754.35536319518,4226.67729787475,4572.34702560052,4839.95820220649,4834.75927162963,4549.04420043899
2280.28728348979,2319.09028388123,2251.65902625459,2426.33045685005,2440.77108188438,2436.52072347515,2427.24444748474,2645.0965899265,181.408476805321,322.151003567432,589.856136908274,0,727.603066139043,1293.20536135771,1379.69778791759,682.208631214924,1198.27074253273,1375.16880381969,1804.25771729508,600.735913879543,1051.47373950042,1101.66760651969,1302.01008631545,948.82761497095,1833.27406266544,2210.32563629855,2577.88247609365,1848.79313788264,3788.18168873059,4325.17828236012,4918.64021559106,3584.22810036637,4156.16335150941,4628.54449793192,4848.2712209337,5055.62313763114,5076.03861613264,4770.11485408069
2743.71751660281,2853.58076253249,2717.71587429926,2948.7221742385,3034.75112395478,2957.72922998565,3037.75507941234,3252.69500952057,374.911580124064,766.667103605711,146.002915223481,727.603066139043,0,1264.63099368055,331.946978819428,522.269478757774,699.720852342811,424.159744714358,1171.67747781618,133.981383594925,933.022167698667,751.744009239867,982.458587787282,710.425521022605,1533.13022662032,1596.28363798483,2210.96130378811,1356.79609440045,3176.81732578445,3799.76554231718,4274.22889670044,3005.55611032414,3539.16468363798,4001.43642748785,4324.5152415209,4478.9638561221,4537.16693382826,4217.19578134091
3309.34716074324,3334.78690626542,3222.42486220013,3449.47280692239,3397.43573731947,3304.04354914514,3348.55016158845,3541.69726898135,1512.71142883654,659.780614485168,908.805574156751,1293.20536135771,1264.63099368055,0,500.642312291853,552.08268780228,1468.59882905696,715.296767836723,718.75514584469,1105.89372947272,1935.82084923849,1807.61658323135,1710.36190543753,1781.89196391397,1677.26317208815,1393.33531697183,1593.63715498966,1204.02834984751,2823.38990683043,3498.53586887111,3881.69467192015,2597.77298939328,3087.88348711903,3526.96174355067,3835.75832494721,3998.3150739916,4155.74230184582,3791.10264345403
3307.78118510762,3438.64729565695,3302.56968798441,3591.46531976245,3648.37020648204,3579.70601718324,3677.2027120262,3885.62040048229,854.074758142167,1358.37454649673,711.688173418239,1379.69778791759,331.946978819428,500.642312291853,0,1397.32437804676,816.891710496294,402.141832497667,845.78350959664,292.726768249615,1452.45567797824,1172.34743306419,1154.34032334524,1015.87605142752,1888.68824484512,1497.48200510123,1936.86669169068,1515.63582048178,2980.94369994363,3549.49079894484,4010.52003435947,2750.07993701785,3262.91034205202,3766.72942722852,4096.92677943028,4219.87499649415,4330.12533928259,3993.66627493445
2771.15978867487,2782.91659308633,2718.60104872136,2999.32498466935,2950.14821665854,2839.05874619046,2938.41820451547,3139.23766561941,656.616298295967,54.9908085341069,25.0434411404456,682.208631214924,522.269478757774,552.08268780228,1397.32437804676,0,1421.67874744574,1459.97528368263,1750.64345113951,691.932056216742,1154.65882742409,1143.97256453993,1371.4653641103,1018.61777184692,2119.05234524395,2292.89900608122,2551.65630663334,2018.93092187189,3653.35283421556,4253.491582254,4679.74916588042,3423.0937422117,3921.84174431471,4403.17926440435,4523.45323360679,4734.77839514498,4858.01204212462,4465.44206059314
3143.17978591325,3262.45686332917,3190.32466826291,3424.4503193154,3439.71042077105,3460.30087403083,3482.83336175011,3667.52083621181,914.824421868714,1425.45173147159,900.737939113508,1198.27074253273,699.720852342811,1468.59882905696,816.891710496294,1421.67874744574,0,783.10036976241,498.555720435758,550.863685960273,723.27412850584,549.419463660275,423.588402620523,444.184730185654,906.150814263302,951.290841031193,1603.53547206161,639.747892359884,2773.47670896806,3310.51197474903,3915.2399442187,2642.85916511512,3142.4246322323,3706.12491575508,3915.4857115961,4149.5291147312,4281.44197059107,3904.00762605342
3336.47661229855,3457.56692787458,3299.85945348556,3578.81371194424,3625.89292504602,3530.75946677295,3614.18993591964,3836.89868982757,865.215435406174,1310.86253125257,779.860048638004,1375.16880381969,424.159744714358,715.296767836723,402.141832497667,1459.97528368263,783.10036976241,0,696.532837698295,446.538046643904,1404.63598124687,1194.67504635813,1121.30195693569,1062.8051387679,1556.53754091627,1334.52128604314,1867.28907118545,1212.31769498664,2777.05346724904,3328.19846065486,3823.49060088795,2554.7451251799,3033.79331514726,3530.84005396697,3727.83347963493,3929.29228563824,4018.63555000697,3675.8608327328
3645.45121945646,3753.65063309086,3608.57252717578,3892.12810103863,3932.98062103904,3917.60548573636,3974.98533150861,4157.94886966328,1469.75481739161,1685.98441158914,1429.95055882956,1804.25771729508,1171.67747781618,718.75514584469,845.78350959664,1750.64345113951,498.555720435758,696.532837698295,0,1140.41898940771,717.467193174844,567.313808991708,561.904285156037,666.479156626092,649.16068391081,669.406927516668,973.772358234687,498.677460888261,2358.89017260433,2964.78097505851,3332.56978616352,2122.52430646656,2519.11308662816,3090.95825251975,3261.85850353515,3455.07715673791,3587.17317887888,3223.4826290835
2716.60628086137,2760.68902590386,2683.81875244853,2889.81397537888,2943.9390416797,2852.04439103818,2880.35681421691,3123.22074638186,260.970164084746,784.385996580317,330.874962960869,600.735913879543,133.981383594925,1105.89372947272,292.726768249615,691.932056216742,550.863685960273,446.538046643904,1140.41898940771,0,713.262557259803,513.296395135545,755.764300491159,460.128548594329,1375.70671952024,1568.43840903084,2071.7414200569,1245.70108867795,3130.82923082304,3679.0286009895,4195.50827371948,2978.72224687331,3476.01866512791,4022.41924042651,4078.76148964094,4353.84192380086,4376.45332183112,4112.55562287948
2797.60605119857,2944.3160030167,2805.73515779469,3053.57361900355,3027.53982554326,3009.7874354436,2990.16349402669,3236.29488357226,886.511685987645,1412.63498375767,871.868711688181,1051.47373950042,933.022167698667,1935.82084923849,1452.45567797824,1154.65882742409,723.27412850584,1404.63598124687,717.467193174844,713.262557259803,0,493.968877909842,103.854782897904,91.5057340366724,705.863817964091,1057.04127821446,1327.21378406668,639.307550230554,2623.20646522669,3172.04276839233,3674.04180956325,2533.20857643926,2953.52623728048,3717.29380882138,3837.62183201744,4032.69197974192,4035.51565638297,3781.07737506268
2972.53268073482,3085.15499206795,3018.10794164571,3195.30469209242,3180.74771838725,3162.1556240247,3173.47423276673,3400.24778836144,857.920016238274,1393.80928294487,856.940713088373,1101.66760651969,751.744009239867,1807.61658323135,1172.34743306419,1143.97256453993,549.419463660275,1194.67504635813,567.313808991708,513.296395135545,493.968877909842,0,141.416070881776,117.022479751899,749.001362308022,1044.15055217502,1451.99791124827,712.441242852314,2762.0350761701,3275.10059207157,3844.40824655458,2581.42917955244,3074.84263249302,3676.53963342715,3816.19882444023,4023.02829610029,4143.47825376591,3842.34537535158
3003.67059241064,3172.66418789428,3096.11503741882,3258.24322106016,3310.97437637134,3247.77019652425,3261.95317210339,3501.4496863606,1082.66387671836,1638.95588444064,1095.82635483518,1302.01008631545,982.458587787282,1710.36190543753,1154.34032334524,1371.4653641103,423.588402620523,1121.30195693569,561.904285156037,755.764300491159,103.854782897904,141.416070881776,0,419.482284520144,845.217079959403,1082.60871169705,1473.88835474654,749.509295786767,2682.20654715378,3267.37852737068,3799.3398530943,2534.49900766184,3073.11099184042,3633.95309890764,3732.26432804901,4046.67461594251,4080.92452868542,3785.26966554652
2767.24353000593,2865.8650261636,2782.26789470692,2977.23449233649,2984.90330822195,2956.45557968109,2966.55197465235,3198.03941121696,758.582114094568,1290.24291323185,728.080427962072,948.82761497095,710.425521022605,1781.89196391397,1015.87605142752,1018.61777184692,444.184730185654,1062.8051387679,666.479156626092,460.128548594329,91.5057340366724,117.022479751899,419.482284520144,0,936.337352338361,1347.1062581325,1641.28356251763,927.053298220041,2903.4997467671,3459.18339226553,3978.28021535726,2803.7811109392,3268.69347133197,3930.82839647075,3979.2589124216,4274.62746220169,4312.22562298786,3951.47278591757
3634.25668961365,3698.99246100209,3624.03857641853,3757.2724769123,3827.78449740074,3807.47081701965,3823.04470187558,4012.91330435561,1570.32466805254,2127.30162545763,1611.82455211821,1833.27406266544,1533.13022662032,1677.26317208815,1888.68824484512,2119.05234524395,906.150814263302,1556.53754091627,649.16068391081,1375.70671952024,705.863817964091,749.001362308022,845.217079959403,936.337352338361,0,1975.09540314683,397.272476484218,305.375110515599,2014.47448287987,2466.17929189498,3003.88049297227,1915.72950591653,2455.54385057883,3099.22346223299,3156.59156284223,3436.45825166634,3411.81924818204,3203.26765707683
4081.56963693478,4181.11451696748,4070.99974354819,4340.28402179117,4294.79645371107,4239.44942494134,4312.82412602068,4574.16834917953,1889.86050119959,2180.48988141758,1872.84641037597,2210.32563629855,1596.28363798483,1393.33531697183,1497.48200510123,2292.89900608122,951.290841031193,1334.52128604314,669.406927516668,1568.43840903084,1057.04127821446,1044.15055217502,1082.60871169705,1347.1062581325,1975.09540314683,0,401.301349046045,319.095049447612,2118.63103462618,2685.85341563586,3242.27498524696,2035.10011265962,2511.8197242799,3053.92284693537,3120.8817471511,3377.27947977783,3462.46309867143,3123.80049612079
4292.82809750374,4462.84257528718,4277.33697522932,4496.01164152982,4634.92308964145,4593.48349342177,4649.14597980464,4840.67367764882,2304.79150355261,2501.78024793008,2347.89738353697,2577.88247609365,2210.96130378811,1593.63715498966,1936.86669169068,2551.65630663334,1603.53547206161,1867.28907118545,973.772358234687,2071.7414200569,1327.21378406668,1451.99791124827,1473.88835474654,1641.28356251763,397.272476484218,401.301349046045,0,1057.88730560686,1751.62588126179,2327.63223029663,2872.61792103167,1577.56302572655,2113.69304949437,2656.5436493084,2699.78717574989,2913.55968041368,3019.77403041724,2693.37240603289
3689.04476216324,3726.37170128738,3669.59678467318,3907.3370156673,3886.03968275088,3830.38508576774,3915.36582803145,4076.49368329128,1491.18924092424,1990.94751086081,1522.26269586348,1848.79313788264,1356.79609440045,1204.02834984751,1515.63582048178,2018.93092187189,639.747892359884,1212.31769498664,498.677460888261,1245.70108867795,639.307550230554,712.441242852314,749.509295786767,927.053298220041,305.375110515599,319.095049447612,1057.88730560686,0,2287.24125524515,2909.65306883732,3478.13952698238,2087.48325027091,2606.51245197827,3159.84792824024,3256.15517685388,3489.34785250863,3577.12130023607,3255.72118004114
5480.05368179324,5551.77861057353,5411.90810506277,5686.67124793404,5677.32649782783,5645.01296489363,5656.45488386346,5874.66917479896,3577.30234750859,3552.14936531602,3379.04811374937,3788.18168873059,3176.81732578445,2823.38990683043,2980.94369994363,3653.35283421556,2773.47670896806,2777.05346724904,2358.89017260433,3130.82923082304,2623.20646522669,2762.0350761701,2682.20654715378,2903.4997467671,2014.47448287987,2118.63103462618,1751.62588126179,2287.24125524515,0,461.388512565277,1258.55245174268,255.92279830557,1439.25323602974,1920.56286829871,2251.34561570387,2586.79595992744,2416.44205591335,2331.93221510477
6161.84979849298,6222.92399817839,6128.08460283935,6376.76933334282,6442.12946501318,6267.65370938565,6415.81299195248,6608.17956804729,4128.95058014857,4262.10262197899,4042.18767981802,4325.17828236012,3799.76554231718,3498.53586887111,3549.49079894484,4253.491582254,3310.51197474903,3328.19846065486,2964.78097505851,3679.0286009895,3172.04276839233,3275.10059207157,3267.37852737068,3459.18339226553,2466.17929189498,2685.85341563586,2327.63223029663,2909.65306883732,461.388512565277,0,563.59042334435,957.434078989585,2356.99130028849,872.714405708255,2297.27943313319,2678.54891898063,2204.75565459499,2666.9778785942
6785.05842480166,6816.9116739322,6813.55376934435,6948.31436648282,7044.7990808458,6851.7032417612,6948.3261496845,7102.3058884762,4677.90726128792,4676.46016000396,4490.10770613465,4918.64021559106,4274.22889670044,3881.69467192015,4010.52003435947,4679.74916588042,3915.2399442187,3823.49060088795,3332.56978616352,4195.50827371948,3674.04180956325,3844.40824655458,3799.3398530943,3978.28021535726,3003.88049297227,3242.27498524696,2872.61792103167,3478.13952698238,1258.55245174268,563.59042334435,0,1403.03825530968,659.179724790534,198.046269972067,835.304668697166,1281.86118144356,941.832345269425,956.50189745871
5286.90377995832,5299.17162825212,5207.14263522011,5394.19669215446,5482.1908303579,5442.63216672446,5409.79119827091,5622.37712989226,3451.2912844322,3291.3939135578,3275.56147865829,3584.22810036637,3005.55611032414,2597.77298939328,2750.07993701785,3423.0937422117,2642.85916511512,2554.7451251799,2122.52430646656,2978.72224687331,2533.20857643926,2581.42917955244,2534.49900766184,2803.7811109392,1915.72950591653,2035.10011265962,1577.56302572655,2087.48325027091,255.92279830557,957.434078989585,1403.03825530968,0,406.430500594218,926.621871997327,1123.35876114637,1382.98166761258,1391.87428158572,1166.01600062262
5873.5921683269,5805.06337358909,5835.25093625614,5998.14241314307,6029.54324128219,5943.61578817036,5977.6513485755,6141.92073186245,3983.12164248765,3817.24743910242,3754.35536319518,4156.16335150941,3539.16468363798,3087.88348711903,3262.91034205202,3921.84174431471,3142.4246322323,3033.79331514726,2519.11308662816,3476.01866512791,2953.52623728048,3074.84263249302,3073.11099184042,3268.69347133197,2455.54385057883,2511.8197242799,2113.69304949437,2606.51245197827,1439.25323602974,2356.99130028849,659.179724790534,406.430500594218,0,187.605179310285,1018.34881906525,1335.30536522472,1206.57705020746,1127.27660965034
6475.21384214945,6478.22931468646,6453.36779422699,6622.37534126152,6604.66726672075,6519.01870346418,6514.84700700586,6635.32467368511,4512.07200981428,4237.04012580402,4226.67729787475,4628.54449793192,4001.43642748785,3526.96174355067,3766.72942722852,4403.17926440435,3706.12491575508,3530.84005396697,3090.95825251975,4022.41924042651,3717.29380882138,3676.53963342715,3633.95309890764,3930.82839647075,3099.22346223299,3053.92284693537,2656.5436493084,3159.84792824024,1920.56286829871,872.714405708255,198.046269972067,926.621871997327,187.605179310285,0,975.84232722994,1319.94131762506,1071.12854539232,1064.47252505947
6791.34821936644,6799.67967472196,6788.61235296489,6993.09478739134,7031.94791457959,6979.4484889219,6976.25332845972,7329.87278789419,4850.55912569968,4486.84080010394,4572.34702560052,4848.2712209337,4324.5152415209,3835.75832494721,4096.92677943028,4523.45323360679,3915.4857115961,3727.83347963493,3261.85850353515,4078.76148964094,3837.62183201744,3816.19882444023,3732.26432804901,3979.2589124216,3156.59156284223,3120.8817471511,2699.78717574989,3256.15517685388,2251.34561570387,2297.27943313319,835.304668697166,1123.35876114637,1018.34881906525,975.84232722994,0,611.259218585019,216.541658138153,109.80953680416
6983.80392146838,7073.38641373421,6991.55649341972,7162.88322119261,7255.74547843119,7281.27009187194,7225.5445594549,7499.22804177621,5054.97830707361,4855.39932661271,4839.95820220649,5055.62313763114,4478.9638561221,3998.3150739916,4219.87499649415,4734.77839514498,4149.5291147312,3929.29228563824,3455.07715673791,4353.84192380086,4032.69197974192,4023.02829610029,4046.67461594251,4274.62746220169,3436.45825166634,3377.27947977783,2913.55968041368,3489.34785250863,2586.79595992744,2678.54891898063,1281.86118144356,1382.98166761258,1335.30536522472,1319.94131762506,611.259218585019,0,233.740798454487,111.827731169775
7183.77182923273,7162.507186415,7138.09120065121,7281.43618967255,7282.97712389961,7375.28817034061,7316.48561926727,7579.54696495105,5182.31827135798,4830.65146554557,4834.75927162963,5076.03861613264,4537.16693382826,4155.74230184582,4330.12533928259,4858.01204212462,4281.44197059107,4018.63555000697,3587.17317887888,4376.45332183112,4035.51565638297,4143.47825376591,4080.92452868542,4312.22562298786,3411.81924818204,3462.46309867143,3019.77403041724,3577.12130023607,2416.44205591335,2204.75565459499,941.832345269425,1391.87428158572,1206.57705020746,1071.12854539232,216.541658138153,233.740798454487,0,528.375603364709
6782.40832415016,6796.59677817466,6771.06600888513,6966.41295290016,7037.0300101635,6989.56953849524,6992.00216122547,7195.47011003695,4824.11983425842,4470.84248192769,4549.04420043899,4770.11485408069,4217.19578134091,3791.10264345403,3993.66627493445,4465.44206059314,3904.00762605342,3675.8608327328,3223.4826290835,4112.55562287948,3781.07737506268,3842.34537535158,3785.26966554652,3951.47278591757,3203.26765707683,3123.80049612079,2693.37240603289,3255.72118004114,2331.93221510477,2666.9778785942,956.50189745871,1166.01600062262,1127.27660965034,1064.47252505947,109.80953680416,111.827731169775,528.375603364709,0
